ag,bg,T1,V1,A1,P1,B1,T2,V2,A2,P2,B2,T3,V3,A3,P3,B3,T4,V4,A4,P4,B4,Contamination_Defect,Crystalisation_Defect,Ion_Diffusion_Defect,Burnishing_Defect,m1_cost,m2_cost,m3_cost,m4_cost,ID
Medium,Argon,73.18252576522777,295180.6372748919,190.71619669583617,33.293623215077915,115.21472944195477,448.9963930058359,1362164.5213097741,415.90876420349304,52.08918833863852,251.84492564495895,379.6209384798196,601043.3726776846,216.43017578713648,183.3542921647905,818.0589233514835,405.6964931089032,486258.62767259835,529.4122434074158,151.01344091634977,,0,0,0,0,785.6801249364336,1939.8633941314026,906.4017656501633,752.6465427608878,66
Low,Argon,154.932023502817,266809.80364754616,175.7999142357457,29.37616414950289,101.73331116812389,579.3823381540094,1213174.1519538392,271.95814554875165,56.216553078121535,262.62375523877967,348.6401817180751,747892.3322344522,222.34383092283548,149.06894671602396,744.1024185029471,314.19153286685895,640928.5099931511,164.25917712350952,195.66187459494174,335.25744267633627,0,0,0,0,719.1642668625735,1738.629526152968,1104.5970325305848,960.616315150698,67
Medium,Neon,106.86566172285195,277798.17493291193,226.5330600283513,15.544161348760946,71.46077283008489,485.3988154336921,2082825.2730842081,79.88904111769996,59.60089496623159,319.9134183041457,469.1493409344897,720432.0270722745,519.9349805871248,272.90384192450944,893.9794453978748,326.9624228880316,506532.0670791796,366.218632009232,401.5321985657487,318.23324599951786,0,0,0,0,744.8165925146233,2913.410064831807,1069.0756400558282,779.5164824078316,68
<missing>,Argon,87.26049765435414,527148.7595580973,191.1587652415853,19.885405484546364,95.64533315254894,504.2108306383543,1380279.5541329735,297.43823269603814,60.76264903560674,349.3518274359048,398.66426403262113,778955.1019034828,472.04035703357107,176.76254949374572,742.3866650644187,341.98587159977535,440357.60156922275,573.4899107013275,393.2371848626881,352.1338019679538,0,0,0,0,1330.5811303340781,1963.7667283258133,1147.8171804466315,690.8021050821575,69
Low,Argon,36.599252978549835,241866.05158820367,76.01162025656416,32.55987983899546,120.94207814937167,563.0589384442924,2071805.6580242352,149.04162236114036,59.62783551826231,306.3476277781777,364.60195888044956,818507.6252088456,181.21741580692049,228.4679669130136,772.525920741307,398.5172809169408,470212.2674094023,856.9474526558566,226.09769648273996,346.6259127898054,0,0,0,0,660.2070225435778,2897.9113882162264,1200.3010204510383,731.4435869239767,70
Low,Argon,159.0363228108173,572410.0000333502,291.93689446469426,7.706023676191787,122.84858711159127,519.2448437677566,2336396.5546529116,456.8048023325709,44.150202763854836,288.78791289255537,378.59303296180116,710302.9889219247,45.95795958958152,182.14361472657487,900.7167250028338,396.74466158766194,487958.1333585913,469.73047770616705,380.9639205901882,328.5021265028534,0,1,0,0,1437.9668745263907,3256.172169728403,1054.1204342995725,754.9294824809549,71
Medium,Argon,68.44008963342507,170444.95392289557,63.61366756009082,42.13183045690965,111.59044502187183,473.1280835987014,3380247.656332876,342.3246872635385,49.81472974536604,313.9935911685023,377.90878593194816,906431.3919189522,570.1498125913944,287.9633389295405,791.5972103388348,321.55557868023186,601268.7745204404,870.4230389339709,69.15806145427024,354.6395831239692,1,1,0,0,492.32197912412624,4664.288361258453,1319.6190430892898,907.8130657231524,72
Low,Argon,323.0786631548665,259842.58354409316,19.836951125943955,43.27306375641125,73.41441614798092,586.1831166220454,1824464.5658622258,135.36934081221477,56.29530889856972,330.4149896346418,378.1131491709988,849402.2615840845,578.9040874402793,268.8311890285674,871.3331621967877,325.65962049806393,319994.51623124967,877.4685449613718,139.12897374236968,345.2544354276581,0,0,0,0,702.1302621878572,2564.964441667102,1242.766810537838,528.0532717342711,73
High,Argon,162.4264441061124,541468.7221672648,267.53610370779677,7.898619456794921,117.95337270533085,486.2141767071444,1511264.90003841,356.305942475476,,238.4867432917795,421.8835748090073,553447.3751892666,214.73354690030948,177.60735950405495,868.5815199780222,,407214.91836196254,682.767290411697,494.34835985428714,318.6108784298652,0,0,0,0,1365.0700773991946,2142.026825604741,842.0925695658266,646.0609846420748,74
Low,Neon,,295532.2775299677,31.093657912989002,22.96656272992228,103.73427822138167,558.046571597192,1006385.3159546467,275.5949199914628,82.67659850966581,335.6153621256214,549.4199596871833,638736.0839195309,483.1680152441301,110.05212558881338,940.7356427726634,357.8420500198874,546328.0834017013,434.8518457822153,149.3348902063579,338.87608482416346,0,0,0,0,,1461.4381053621312,958.9636136824353,833.262802007991,75
Medium,Argon,109.2349159917429,460742.48352151323,71.04889052529663,39.88763274691998,97.4659881827446,479.9067139463668,958913.6736020589,317.9222678142663,85.06034892745936,256.47616612342216,479.075181694402,904103.1456891774,353.206484568358,80.4267936629529,760.9929153899728,319.1639570191171,565885.8099684303,107.5115332644677,271.4808946361172,359.97182331629153,0,0,0,0,1174.3912948005343,1395.1227494595744,1316.2852481860084,859.6612061584169,76
Medium,Argon,140.0503972960687,332466.2156850451,263.34304818184063,41.269623672932156,147.11225313728923,534.9290212282916,1497100.7929607632,148.5855784056597,50.62517660755607,266.9872193989598,417.4615688026907,526709.9007053296,508.87110206835524,162.07929993261112,864.6889793552001,,395610.80616523337,334.01648117413185,275.85774869617177,368.6593484568013,0,0,0,0,874.1225917190616,2122.7653587875693,806.4121686478741,630.4083851224437,77
Medium,Argon,103.91149367780454,357978.5636457609,57.55353918243673,44.107933663439134,135.91623885584235,497.1544684657421,1045812.3405583869,325.8541645408644,116.49171753319527,338.65022351880674,524.2890384766611,805131.1418591423,329.9919944212055,61.558277180847846,748.5348319944619,319.68446691989925,543014.823632526,338.04998058265204,301.7533958701849,351.73644477771023,0,0,0,0,933.3567508294093,1512.3024127505375,1183.4923116423756,828.8828630770105,78
Low,Argon,157.04401442686694,233542.03532894616,135.22915811006138,48.91438096706853,76.18229900700211,598.5845259863363,489032.88990844745,434.5234747178199,68.47666635607197,275.6271963360622,439.03895308770126,764318.1038600781,539.284014065665,93.68544460261681,881.637578418887,342.053350452837,549834.378739396,733.6846034455333,499.2485627876008,335.01155060801574,0,0,0,0,640.9098649222437,762.6341777539917,1127.5347444238253,838.6757035830803,79
Low,Argon,131.3361597108344,344303.9592819619,282.93139305881573,16.47109798560343,122.64656528654537,553.2448143950545,1856609.0739054726,306.9740274553958,55.82114510096788,359.12067341746547,437.0840654629207,964730.3868505459,52.76670428570848,693.4251847068944,786.3503549156235,349.3706593465409,427885.91092478356,821.9109817445445,381.9981895390915,332.0209120037396,0,0,0,0,901.7082205765173,2607.678031921788,1398.6159823475637,674.1060756713796,80
Low,Argon,32.034365999743116,557829.3303107909,223.99189659216142,38.85358921124995,70.56827458011956,449.0161466075513,1696499.891243403,34.34609392459538,80.86680382687499,204.48329781750692,486.2616948135144,874703.4393522448,542.0931531377844,257.32784600323043,768.4434740162628,366.659453675182,418139.1385680985,898.0850284835561,440.3514729479494,355.67224766052965,0,0,0,0,1402.383841530209,2390.4798702172875,1276.1631568695186,661.4600589273433,81
Medium,Neon,145.31046788743532,271088.87380622455,232.39286088698987,26.38550646538086,143.8313404045399,406.6708024969263,2408957.8055548314,217.12960898849101,,286.1279865724704,426.8514190252795,793368.7291414842,308.33660688814916,62.14620229138157,849.352614262303,357.75698782659254,291501.2341432617,976.3513130643194,486.9222371133044,348.5475040182255,0,1,0,0,729.8073994315198,3352.8483946506863,1166.4643649392676,490.34895777669664,82
High,Neon,59.38972848348764,412934.19512706273,,-4.021574631474433,94.65838902826384,455.7663866762915,4231141.6862052055,272.11420160786327,54.84560815531011,308.8256107486194,447.7324853594389,609157.7323677759,377.25880701977866,247.19566174906691,629.0478586400934,416.26605101324293,362088.48492181464,947.3547171023375,73.89736489108688,365.26160529914955,0,1,0,0,1061.6352664356934,5811.044130997758,918.7203205385044,585.644766718514,83
Low,Argon,69.38540890055258,372210.46956305054,155.66844992450146,51.65749650302064,101.91261566801825,,3059913.755022487,27.936639761446973,63.88008116482372,299.8141220393013,476.7191996566549,899296.7288935329,310.75291456655805,67.0034733503378,736.8062452528933,330.66660325699627,474312.1286141472,263.30699078877325,168.45171169116094,348.88886890107,0,1,0,0,966.4935533050847,4231.364222874308,1309.880109423867,736.0677561548,84
Medium,Argon,102.17698342391408,236388.35661940102,65.58149022112022,33.28587005374424,138.13691770216732,445.6223463431231,2229566.8117500367,470.2411257000907,73.8719402403384,269.1193667599285,380.79358619424755,878441.362478057,409.77557419755004,228.9411065701333,850.77246230567,368.20147936292085,390731.8639299373,961.1336315116422,91.00216415629059,341.39434385771045,0,0,0,0,647.5775266767745,3111.3327566462503,1281.3016935543897,623.8555984537866,85
Medium,Argon,123.16962314438211,312356.6500955968,169.86332863587958,24.604768619970404,98.17559988726288,590.0601723635478,2684262.169360127,377.9592622256784,72.9792659960069,323.34075821878923,497.7788104615446,499759.2968046142,108.26188442871525,40.40328335154263,839.5770701872763,295.3501642652527,537763.9027106016,485.29767244169227,102.58814894682982,305.74943793001154,0,1,0,0,826.0023394245204,3725.6318487905064,770.6181177556408,821.1747328988833,86
Low,Argon,,354547.6176110159,38.62824976182793,47.32145076209257,104.82358942601779,526.5038947797656,3774285.563195124,146.61843013014987,77.75705695973386,343.0400676159129,338.163173900172,682418.4210085013,125.5269111774672,29.070572055269576,725.6212893216215,311.7874882827444,290930.17021164007,910.7448422822905,289.55823002567604,349.0395171089597,0,1,0,0,924.7438140391777,5195.656146675261,1016.4744550919709,489.0915833317326,87
Medium,Argon,53.20215340037683,503896.35089562356,213.7062661614938,44.46747066590039,149.53354359472996,402.15881238918314,1141817.9581898788,226.17011465945814,58.54214133722435,338.4594165913771,374.78696813790566,871182.6827720507,376.304200351935,275.0466403052869,823.1713731080841,359.10687372008323,630797.9327798946,379.7553048786018,299.14131816636154,330.01354292307474,0,0,0,0,1276.2373367187795,1642.3472105736466,1272.0604127016993,947.4454615208999,88
Low,Neon,106.35455895310768,341330.38142240926,121.25103468334133,54.862055547409824,135.90948386656575,489.9079599343545,1423810.054110113,288.19714150630347,79.53425999452554,327.33188112084747,523.5550320673993,891696.745893554,261.2425688183471,235.48115063634694,743.2262137440705,358.8328756968093,452504.8934786792,152.24504181183391,249.4551184847463,353.77872443885724,0,0,0,0,894.4491296770105,,1300.3269881940091,706.7897749442678,89
Low,Argon,99.27211266532309,217359.04299068448,195.3142284825681,17.180815589008077,81.75636298214937,629.8803063827164,2279561.0347365667,91.89638028567038,68.74220217774241,,359.52054371300204,598259.5651641893,334.9634102523724,11.879509410269092,780.2817371604143,415.496339616318,365692.42547662806,863.5997980881624,386.2981133826493,,0,1,0,0,602.6921952795258,3178.7740903532845,903.5294066205303,590.4425940212087,90
Low,Argon,128.36602453712453,636659.8542380338,164.62202571089594,17.431814353678575,160.23808893237415,422.8912510335398,661760.940956071,29.570495567456895,72.27884182525783,366.188113012068,425.2281770538366,650632.1612731133,346.53026935449805,170.0257419837087,775.9683349998535,322.19554996521157,399790.9956115101,826.166085057937,467.91196497758057,346.74582926379077,0,0,0,0,1588.8013296621727,993.4785610537647,974.8427752915456,636.1881985368185,91
Medium,<missing>,69.17162587813115,502053.926353743,20.912680135179105,24.590226123202974,71.10530828358604,492.71584325652015,2838418.397531919,310.84921234635755,74.61747942821751,307.7738916717014,228.7879752260116,583980.2887895921,483.6178161179004,231.1258998313497,832.3338514563981,400.85813625515556,600288.8590824283,933.989814055469,212.78330407955002,331.07910527521966,0,1,0,0,1271.102412732174,3933.1711801033907,883.1881006699549,906.9140138634508,92
Medium,Argon,113.93752052806649,562272.811543231,,30.773377705066828,293.3777929842211,540.4941842661389,2719762.745117378,180.50519328330063,66.78481645095144,324.79927356208617,507.6598813609609,741209.72213257,113.03933422834406,140.46881018021085,,306.3987025894968,584929.9758764993,879.2042128709737,233.44385690913208,335.59405717024435,0,1,0,0,1413.4048102864724,3773.474834021927,1096.8733686150085,885.781114571515,93
Medium,Argon,83.27399252363335,442704.0472120341,183.82182906668493,27.366912541931065,125.48747381685928,460.7215876317124,1963367.435961647,205.89078128806773,39.9072134623365,342.1091022080109,338.72659732305954,830060.7087204638,358.14983856377415,240.70686927509902,820.9390517666535,343.9634215291212,373833.89502142306,363.53343305664634,441.70179901205836,332.06156711826856,0,0,0,0,1132.355093228145,2751.5447640202124,1216.2007771035176,600.6348245166521,94
Low,Argon,172.8675935364486,396839.5501424116,69.07294487015422,36.36945218806344,137.76800205360226,443.3359654055655,1165813.1483108194,410.42951586445173,46.75037595060301,311.1498259082787,429.1611393766786,699594.4817962908,367.163027094324,83.29455757733444,815.453509670873,469.9138828314025,362993.9442727798,953.8197837065554,147.94816759131277,366.0739459345364,0,0,0,0,1025.09502468235,1674.816924828527,1040.172360704987,587.2081758372028,95
Medium,Argon,103.43135066569742,557420.2365330382,41.49525856293882,12.914576189540405,99.44443938313924,548.9455403165158,4040998.7792399474,342.0205426479983,44.64097340249825,358.12463581865796,256.9830162772299,568996.603181931,554.1276027422874,75.60696653951182,761.6768558029454,428.0934658113893,580898.6637666987,276.76382174515487,376.16756877537443,341.6824341047934,0,1,0,0,1401.7750702611354,5556.314551962712,863.5009237408435,880.4672009228341,96
Medium,Argon,138.68853710585196,244674.29788722843,101.15183097178087,51.430566647775116,112.1887387056315,503.78920220891206,1538882.5423311712,476.9805466807126,87.77948598610271,331.31861094600805,548.812989038968,821497.7409251137,490.54468371950765,192.22442737614585,751.1467881507308,298.5130743986985,540045.8015738375,959.2125809664374,377.5353370914519,335.4438906198836,0,0,0,0,666.9420798081374,2178.046671320965,1205.7466918373784,825.3692936250931,97
Low,C02,63.939597083698786,412187.9664020721,167.34178469631328,-0.3610778956805234,172.24746916769658,515.1723549314308,723205.7973149644,292.64484894276086,112.92973050152148,324.5311401289505,379.10983681251156,862932.0539460878,433.6334537794452,273.6851346056412,721.0409015365408,374.7884852660063,404754.34586195694,694.3892816350608,442.3449353743018,312.5970567604459,0,0,0,0,1060.9434904235573,1076.71338626079,1260.8239913249754,642.7089128134935,98
